step,time_or_drift,applied_displacement,base_reaction,row_idx,row_slip,row_connector_force,row_dissipation_increment,row_q_b,row_sticking_flag
249,0.012,36.0,0.012639105319976807,0,0.4582051942088828,0.16037181797310895,0.0,1.0,True
249,0.012,36.0,0.012639105319976807,1,0.22679999999999997,0.07937999999999999,0.0,1.0,True
249,0.012,36.0,0.012639105319976807,2,0.4582051942088828,0.16037181797310895,0.0,1.0,True
250,0.013333333333333332,40.0,0.014043480157852173,0,0.5091168824543142,0.17819090885900996,0.0,1.0,True
250,0.013333333333333332,40.0,0.014043480157852173,1,0.25199999999999995,0.08819999999999997,0.0,1.0,True
250,0.013333333333333332,40.0,0.014043480157852173,2,0.5091168824543142,0.17819090885900996,0.0,1.0,True
251,0.014666666666666666,44.0,0.015447810292243958,0,0.5600285706997457,0.19600999974491096,0.0,1.0,True
251,0.014666666666666666,44.0,0.015447810292243958,1,0.27719999999999995,0.09701999999999998,0.0,1.0,True
251,0.014666666666666666,44.0,0.015447810292243958,2,0.5600285706997457,0.19600999974491096,0.0,1.0,True
252,0.016,48.0,0.01685217022895813,0,0.6109402589451771,0.21382909063081199,0.0,1.0,True
252,0.016,48.0,0.01685217022895813,1,0.30239999999999995,0.10583999999999998,0.0,1.0,True
252,0.016,48.0,0.01685217022895813,2,0.6109402589451771,0.21382909063081199,0.0,1.0,True
253,0.017333333333333333,52.0,0.018256530165672302,0,0.6618519471906085,0.23164818151671296,0.0,1.0,True
253,0.017333333333333333,52.0,0.018256530165672302,1,0.32759999999999995,0.11465999999999997,0.0,1.0,True
253,0.017333333333333333,52.0,0.018256530165672302,2,0.6618519471906085,0.23164818151671296,0.0,1.0,True
254,0.018666666666666665,55.99999999999999,0.0196608304977417,0,0.7127636354360398,0.24946727240261393,0.0,1.0,True
254,0.018666666666666665,55.99999999999999,0.0196608304977417,1,0.3527999999999999,0.12347999999999995,0.0,1.0,True
254,0.018666666666666665,55.99999999999999,0.0196608304977417,2,0.7127636354360398,0.24946727240261393,0.0,1.0,True
255,0.02,60.0,0.021065205335617065,0,0.7636753236814713,0.2672863632885149,0.0,1.0,True
255,0.02,60.0,0.021065205335617065,1,0.37799999999999995,0.13229999999999997,0.0,1.0,True
255,0.02,60.0,0.021065205335617065,2,0.7636753236814713,0.2672863632885149,0.0,1.0,True
256,0.021333333333333333,64.0,0.022469550371170044,0,0.8145870119269027,0.28510545417441596,0.0,1.0,True
256,0.021333333333333333,64.0,0.022469550371170044,1,0.40319999999999995,0.14111999999999997,0.0,1.0,True
256,0.021333333333333333,64.0,0.022469550371170044,2,0.8145870119269027,0.28510545417441596,0.0,1.0,True
257,0.022666666666666665,68.0,0.023873910307884216,0,0.8654987001723342,0.30292454506031696,0.0,1.0,True
257,0.022666666666666665,68.0,0.023873910307884216,1,0.42839999999999995,0.14993999999999996,0.0,1.0,True
257,0.022666666666666665,68.0,0.023873910307884216,2,0.8654987001723342,0.30292454506031696,0.0,1.0,True
258,0.024,72.0,0.025278210639953613,0,0.9164103884177656,0.3207436359462179,0.0,1.0,True
258,0.024,72.0,0.025278210639953613,1,0.45359999999999995,0.15875999999999998,0.0,1.0,True
258,0.024,72.0,0.025278210639953613,2,0.9164103884177656,0.3207436359462179,0.0,1.0,True
259,0.025333333333333333,76.0,0.02668258547782898,0,0.967322076663197,0.33856272683211897,0.0,1.0,True
259,0.025333333333333333,76.0,0.02668258547782898,1,0.47879999999999995,0.16757999999999998,0.0,1.0,True
259,0.025333333333333333,76.0,0.02668258547782898,2,0.967322076663197,0.33856272683211897,0.0,1.0,True
260,0.026666666666666665,80.0,-14103.798041671515,0,1.0182337649086284,0.35,0.017819090885900973,0.994498355867169,False
260,0.026666666666666665,80.0,-14103.798041671515,1,0.5039999999999999,0.17639999999999995,0.0,1.0,True
260,0.026666666666666665,80.0,-14103.798041671515,2,1.0182337649086284,0.35,0.017819090885900973,0.994498355867169,False
261,0.028,84.0,-14808.9879437536,0,1.0691454531540598,0.3480744245535091,0.01772105658907621,0.9890269798225022,False
261,0.028,84.0,-14808.9879437536,1,0.5291999999999999,0.18521999999999994,0.0,1.0,True
261,0.028,84.0,-14808.9879437536,2,1.0691454531540598,0.3480744245535091,0.01772105658907621,0.9890269798225022,False
262,0.029333333333333333,88.0,-15514.177845850587,0,1.1200571413994913,0.34615944293787576,0.01762356164206535,0.9835857053417502,False
262,0.029333333333333333,88.0,-15514.177845850587,1,0.5543999999999999,0.19403999999999996,0.0,1.0,True
262,0.029333333333333333,88.0,-15514.177845850587,2,1.1200571413994913,0.34615944293787576,0.01762356164206535,0.9835857053417502,False
263,0.030666666666666665,92.0,-16219.36774790287,0,1.1709688296449228,0.34425499686961253,0.017526603077557698,0.9781743668168202,False
263,0.030666666666666665,92.0,-16219.36774790287,1,0.5795999999999999,0.20285999999999996,0.0,1.0,True
263,0.030666666666666665,92.0,-16219.36774790287,2,1.1709688296449228,0.34425499686961253,0.017526603077557698,0.9781743668168202,False
264,0.032,96.0,-16924.557650014758,0,1.2218805178903542,0.34236102838588706,0.017430177944567592,0.9727927995507368,False
264,0.032,96.0,-16924.557650014758,1,0.6047999999999999,0.21167999999999995,0.0,1.0,True
264,0.032,96.0,-16924.557650014758,2,1.2218805178903542,0.34236102838588706,0.017430177944567592,0.9727927995507368,False
265,0.03333333333333333,100.0,-17629.74755205214,0,1.2727922061357855,0.3404774798427579,0.01733428330834459,0.9674408397526283,False
265,0.03333333333333333,100.0,-17629.74755205214,1,0.6299999999999999,0.22049999999999995,0.0,1.0,True
265,0.03333333333333333,100.0,-17629.74755205214,2,1.2727922061357855,0.3404774798427579,0.01733428330834459,0.9674408397526283,False
266,0.034666666666666665,104.0,-18334.937454149127,0,1.323703894381217,0.3386042939134199,0.01723891625028448,0.9621183245327422,False
266,0.034666666666666665,104.0,-18334.937454149127,1,0.6551999999999999,0.22931999999999994,0.0,1.0,True
266,0.034666666666666665,104.0,-18334.937454149127,2,1.323703894381217,0.3386042939134199,0.01723891625028448,0.9621183245327422,False
267,0.036,107.99999999999999,-19040.127356231213,0,1.3746155826266482,0.33674141358645976,0.017144073867839664,0.9568250918974874,False
267,0.036,107.99999999999999,-19040.127356231213,1,0.6803999999999998,0.2381399999999999,0.0,1.0,True
267,0.036,107.99999999999999,-19040.127356231213,2,1.3746155826266482,0.33674141358645976,0.017144073867839664,0.9568250918974874,False
268,0.03733333333333333,111.99999999999999,-19745.317258298397,0,1.4255272708720796,0.3348887821641206,0.017049753274431916,0.9515609807445041,False
268,0.03733333333333333,111.99999999999999,-19745.317258298397,1,0.7055999999999998,0.2469599999999999,0.0,1.0,True
268,0.03733333333333333,111.99999999999999,-19745.317258298397,2,1.4255272708720796,0.3348887821641206,0.017049753274431916,0.9515609807445041,False
269,0.03866666666666667,116.0,-20450.50716045499,0,1.4764389591175113,0.3330463432605764,0.016955951599363493,0.9463258308577601,False
269,0.03866666666666667,116.0,-20450.50716045499,1,0.7307999999999999,0.25577999999999995,0.0,1.0,True
269,0.03866666666666667,116.0,-20450.50716045499,2,1.4764389591175113,0.3330463432605764,0.016955951599363493,0.9463258308577601,False
270,0.04,120.0,-21155.69706250727,0,1.5273506473629426,0.33121404080021605,0.016862665987730143,0.9411194829026751,False
270,0.04,120.0,-21155.69706250727,1,0.7559999999999999,0.26459999999999995,0.0,1.0,True
270,0.04,120.0,-21155.69706250727,2,1.5273506473629426,0.33121404080021605,0.016862665987730143,0.9411194829026751,False
271,0.037333333333333336,112.00000000000001,-19745.317258298397,0,1.42552727087208,0.2955758590284142,0.0,0.9411194829026751,True
271,0.037333333333333336,112.00000000000001,-19745.317258298397,1,0.7056,0.24695999999999999,0.0,1.0,True
271,0.037333333333333336,112.00000000000001,-19745.317258298397,2,1.42552727087208,0.2955758590284142,0.0,0.9411194829026751,True
272,0.034666666666666665,104.0,0.036513060331344604,0,1.323703894381217,0.2599376772566121,0.0,0.9411194829026751,True
272,0.034666666666666665,104.0,0.036513060331344604,1,0.6551999999999999,0.22931999999999994,0.0,1.0,True
272,0.034666666666666665,104.0,0.036513060331344604,2,1.323703894381217,0.2599376772566121,0.0,0.9411194829026751,True
273,0.032,96.0,0.03370434045791626,0,1.2218805178903542,0.22429949548481015,0.0,0.9411194829026751,True
273,0.032,96.0,0.03370434045791626,1,0.6047999999999999,0.21167999999999995,0.0,1.0,True
273,0.032,96.0,0.03370434045791626,2,1.2218805178903542,0.22429949548481015,0.0,0.9411194829026751,True
274,0.029333333333333336,88.00000000000001,0.030895620584487915,0,1.1200571413994915,0.1886613137130082,0.0,0.9411194829026751,True
274,0.029333333333333336,88.00000000000001,0.030895620584487915,1,0.5544,0.19404,0.0,1.0,True
274,0.029333333333333336,88.00000000000001,0.030895620584487915,2,1.1200571413994915,0.1886613137130082,0.0,0.9411194829026751,True
275,0.02666666666666667,80.0,0.028086960315704346,0,1.0182337649086284,0.1530231319412061,0.0,0.9411194829026751,True
275,0.02666666666666667,80.0,0.028086960315704346,1,0.5039999999999999,0.17639999999999995,0.0,1.0,True
275,0.02666666666666667,80.0,0.028086960315704346,2,1.0182337649086284,0.1530231319412061,0.0,0.9411194829026751,True
276,0.024,72.0,0.025278210639953613,0,0.9164103884177656,0.11738495016940412,0.0,0.9411194829026751,True
276,0.024,72.0,0.025278210639953613,1,0.45359999999999995,0.15875999999999998,0.0,1.0,True
276,0.024,72.0,0.025278210639953613,2,0.9164103884177656,0.11738495016940412,0.0,0.9411194829026751,True
277,0.021333333333333336,64.00000000000001,0.022469550371170044,0,0.814587011926903,0.08174676839760221,0.0,0.9411194829026751,True
277,0.021333333333333336,64.00000000000001,0.022469550371170044,1,0.40320000000000006,0.14112000000000002,0.0,1.0,True
277,0.021333333333333336,64.00000000000001,0.022469550371170044,2,0.814587011926903,0.08174676839760221,0.0,0.9411194829026751,True
278,0.018666666666666668,56.00000000000001,0.019660860300064087,0,0.71276363543604,0.046108586625800196,0.0,0.9411194829026751,True
278,0.018666666666666668,56.00000000000001,0.019660860300064087,1,0.3528,0.12347999999999999,0.0,1.0,True
278,0.018666666666666668,56.00000000000001,0.019660860300064087,2,0.71276363543604,0.046108586625800196,0.0,0.9411194829026751,True
279,0.016,48.0,0.01685217022895813,0,0.6109402589451771,0.010470404853998172,0.0,0.9411194829026751,True
279,0.016,48.0,0.01685217022895813,1,0.30239999999999995,0.10583999999999998,0.0,1.0,True
279,0.016,48.0,0.01685217022895813,2,0.6109402589451771,0.010470404853998172,0.0,0.9411194829026751,True
280,0.013333333333333336,40.00000000000001,0.014043480157852173,0,0.5091168824543143,-0.02516777691780381,0.0,0.9411194829026751,True
280,0.013333333333333336,40.00000000000001,0.014043480157852173,1,0.252,0.0882,0.0,1.0,True
280,0.013333333333333336,40.00000000000001,0.014043480157852173,2,0.5091168824543143,-0.02516777691780381,0.0,0.9411194829026751,True
281,0.010666666666666668,32.00000000000001,0.011234775185585022,0,0.4072935059634515,-0.060805958689605796,0.0,0.9411194829026751,True
281,0.010666666666666668,32.00000000000001,0.011234775185585022,1,0.20160000000000003,0.07056000000000001,0.0,1.0,True
281,0.010666666666666668,32.00000000000001,0.011234775185585022,2,0.4072935059634515,-0.060805958689605796,0.0,0.9411194829026751,True
282,0.008,24.0,0.008426085114479065,0,0.30547012947258856,-0.09644414046140781,0.0,0.9411194829026751,True
282,0.008,24.0,0.008426085114479065,1,0.15119999999999997,0.05291999999999999,0.0,1.0,True
282,0.008,24.0,0.008426085114479065,2,0.30547012947258856,-0.09644414046140781,0.0,0.9411194829026751,True
283,0.005333333333333336,16.000000000000007,0.005617380142211914,0,0.20364675298172577,-0.1320823222332098,0.0,0.9411194829026751,True
283,0.005333333333333336,16.000000000000007,0.005617380142211914,1,0.10080000000000003,0.035280000000000006,0.0,1.0,True
283,0.005333333333333336,16.000000000000007,0.005617380142211914,2,0.20364675298172577,-0.1320823222332098,0.0,0.9411194829026751,True
284,0.0026666666666666713,8.000000000000014,0.0028086919337511063,0,0.10182337649086302,-0.16772050400501173,0.0,0.9411194829026751,True
284,0.0026666666666666713,8.000000000000014,0.0028086919337511063,1,0.050400000000000084,0.017640000000000027,0.0,1.0,True
284,0.0026666666666666713,8.000000000000014,0.0028086919337511063,2,0.10182337649086302,-0.16772050400501173,0.0,0.9411194829026751,True
285,0.0,0.0,0.0,0,0.0,-0.20335868577681382,0.0,0.9411194829026751,True
285,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,True
285,0.0,0.0,0.0,2,0.0,-0.20335868577681382,0.0,0.9411194829026751,True
286,-0.0026666666666666644,-7.999999999999993,-0.0028086937963962555,0,-0.10182337649086275,-0.23899686754861574,0.0,0.9411194829026751,True
286,-0.0026666666666666644,-7.999999999999993,-0.0028086937963962555,1,-0.05039999999999995,-0.017639999999999982,0.0,1.0,True
286,-0.0026666666666666644,-7.999999999999993,-0.0028086937963962555,2,-0.10182337649086275,-0.23899686754861574,0.0,0.9411194829026751,True
287,-0.005333333333333329,-15.999999999999986,-0.005617387592792511,0,-0.2036467529817255,-0.2746350493204177,0.0,0.9411194829026751,True
287,-0.005333333333333329,-15.999999999999986,-0.005617387592792511,1,-0.1007999999999999,-0.035279999999999964,0.0,1.0,True
287,-0.005333333333333329,-15.999999999999986,-0.005617387592792511,2,-0.2036467529817255,-0.2746350493204177,0.0,0.9411194829026751,True
288,-0.008,-24.0,-0.008426085114479065,0,-0.30547012947258856,-0.31027323109221977,0.0,0.9411194829026751,True
288,-0.008,-24.0,-0.008426085114479065,1,-0.15119999999999997,-0.05291999999999999,0.0,1.0,True
288,-0.008,-24.0,-0.008426085114479065,2,-0.30547012947258856,-0.31027323109221977,0.0,0.9411194829026751,True
289,-0.010666666666666665,-31.999999999999993,5641.51921666041,0,-0.40729350596345126,-0.3293918190159363,0.03353978720066979,0.9307640739398662,False
289,-0.010666666666666665,-31.999999999999993,5641.51921666041,1,-0.20159999999999992,-0.07055999999999997,0.0,1.0,True
289,-0.010666666666666665,-31.999999999999993,5641.51921666041,2,-0.40729350596345126,-0.3293918190159363,0.03353978720066979,0.9307640739398662,False
290,-0.013333333333333329,-39.999999999999986,7051.899020828307,0,-0.5091168824543141,-0.32576742587895313,0.033170739253731894,0.9205226085269839,False
290,-0.013333333333333329,-39.999999999999986,7051.899020828307,1,-0.2519999999999999,-0.08819999999999996,0.0,1.0,True
290,-0.013333333333333329,-39.999999999999986,7051.899020828307,2,-0.5091168824543141,-0.32576742587895313,0.033170739253731894,0.9205226085269839,False
291,-0.016,-48.0,8462.278825007379,0,-0.6109402589451771,-0.32218291298444435,0.03280575204773804,0.9103938329103023,False
291,-0.016,-48.0,8462.278825007379,1,-0.30239999999999995,-0.10583999999999998,0.0,1.0,True
291,-0.016,-48.0,8462.278825007379,2,-0.6109402589451771,-0.32218291298444435,0.03280575204773804,0.9103938329103023,False
292,-0.018666666666666665,-55.99999999999999,9872.658629149199,0,-0.7127636354360398,-0.3186378415186058,0.03244478090118484,0.9003765071315093,False
292,-0.018666666666666665,-55.99999999999999,9872.658629149199,1,-0.3527999999999999,-0.12347999999999995,0.0,1.0,True
292,-0.018666666666666665,-55.99999999999999,9872.658629149199,2,-0.7127636354360398,-0.3186378415186058,0.03244478090118484,0.9003765071315093,False
293,-0.02133333333333333,-63.999999999999986,11283.03843332082,0,-0.8145870119269025,-0.3151317774960282,0.03208778162421286,0.8904694048759114,False
293,-0.02133333333333333,-63.999999999999986,11283.03843332082,1,-0.40319999999999984,-0.14111999999999994,0.0,1.0,True
293,-0.02133333333333333,-63.999999999999986,11283.03843332082,2,-0.8145870119269025,-0.3151317774960282,0.03208778162421286,0.8904694048759114,False
294,-0.024,-72.0,12693.418237499893,0,-0.9164103884177656,-0.31166429170656895,0.03173471051319613,0.8806713133223092,False
294,-0.024,-72.0,12693.418237499893,1,-0.45359999999999995,-0.15875999999999998,0.0,1.0,True
294,-0.024,-72.0,12693.418237499893,2,-0.9164103884177656,-0.31166429170656895,0.03173471051319613,0.8806713133223092,False
295,-0.026666666666666665,-80.0,14103.798041671515,0,-1.0182337649086284,-0.3082349596628082,0.03138552434539203,0.8709810329945247,False
295,-0.026666666666666665,-80.0,14103.798041671515,1,-0.5039999999999999,-0.17639999999999995,0.0,1.0,True
295,-0.026666666666666665,-80.0,14103.798041671515,2,-1.0182337649086284,-0.3082349596628082,0.03138552434539203,0.8709810329945247,False
296,-0.02933333333333333,-87.99999999999999,15514.177845850587,0,-1.120057141399491,-0.3048433615480836,0.031040180373650698,0.8613973776145618,False
296,-0.02933333333333333,-87.99999999999999,15514.177845850587,1,-0.5543999999999999,-0.19403999999999996,0.0,1.0,True
296,-0.02933333333333333,-87.99999999999999,15514.177845850587,2,-1.120057141399491,-0.3048433615480836,0.031040180373650698,0.8613973776145618,False
297,-0.031999999999999994,-95.99999999999999,16924.557650014758,0,-1.221880517890354,-0.3014890821650966,0.03069863632118134,0.8519191739573835,False
297,-0.031999999999999994,-95.99999999999999,16924.557650014758,1,-0.6047999999999998,-0.21167999999999992,0.0,1.0,True
297,-0.031999999999999994,-95.99999999999999,16924.557650014758,2,-1.221880517890354,-0.3014890821650966,0.03069863632118134,0.8519191739573835,False
298,-0.03466666666666666,-103.99999999999997,18334.93745417893,0,-1.3237038943812165,-0.2981717108850842,0.03036085037637653,0.8425452617072857,False
298,-0.03466666666666666,-103.99999999999997,18334.93745417893,1,-0.6551999999999998,-0.2293199999999999,0.0,1.0,True
298,-0.03466666666666666,-103.99999999999997,18334.93745417893,2,-1.3237038943812165,-0.2981717108850842,0.03036085037637653,0.8425452617072857,False
299,-0.037333333333333336,-112.00000000000001,19745.317258298397,0,-1.42552727087208,-0.29489084159754997,0.03002678118769495,0.8332744933158527,False
299,-0.037333333333333336,-112.00000000000001,19745.317258298397,1,-0.7056,-0.24695999999999999,0.0,1.0,True
299,-0.037333333333333336,-112.00000000000001,19745.317258298397,2,-1.42552727087208,-0.29489084159754997,0.03002678118769495,0.8332744933158527,False
300,-0.04,-120.0,21155.69706250727,0,-1.5273506473629426,-0.2916460726605484,0.02969638785859646,0.8241057338614749,False
300,-0.04,-120.0,21155.69706250727,1,-0.7559999999999999,-0.26459999999999995,0.0,1.0,True
300,-0.04,-120.0,21155.69706250727,2,-1.5273506473629426,-0.2916460726605484,0.02969638785859646,0.8241057338614749,False
301,-0.037333333333333336,-112.00000000000001,19745.317258298397,0,-1.42552727087208,-0.25600789088874654,0.0,0.8241057338614749,True
301,-0.037333333333333336,-112.00000000000001,19745.317258298397,1,-0.7056,-0.24695999999999999,0.0,1.0,True
301,-0.037333333333333336,-112.00000000000001,19745.317258298397,2,-1.42552727087208,-0.25600789088874654,0.0,0.8241057338614749,True
302,-0.034666666666666665,-104.0,-0.036513060331344604,0,-1.323703894381217,-0.22036970911694445,0.0,0.8241057338614749,True
302,-0.034666666666666665,-104.0,-0.036513060331344604,1,-0.6551999999999999,-0.22931999999999994,0.0,1.0,True
302,-0.034666666666666665,-104.0,-0.036513060331344604,2,-1.323703894381217,-0.22036970911694445,0.0,0.8241057338614749,True
303,-0.032,-96.0,-0.03370434045791626,0,-1.2218805178903542,-0.1847315273451425,0.0,0.8241057338614749,True
303,-0.032,-96.0,-0.03370434045791626,1,-0.6047999999999999,-0.21167999999999995,0.0,1.0,True
303,-0.032,-96.0,-0.03370434045791626,2,-1.2218805178903542,-0.1847315273451425,0.0,0.8241057338614749,True
304,-0.029333333333333336,-88.00000000000001,-0.030895620584487915,0,-1.1200571413994915,-0.14909334557334056,0.0,0.8241057338614749,True
304,-0.029333333333333336,-88.00000000000001,-0.030895620584487915,1,-0.5544,-0.19404,0.0,1.0,True
304,-0.029333333333333336,-88.00000000000001,-0.030895620584487915,2,-1.1200571413994915,-0.14909334557334056,0.0,0.8241057338614749,True
305,-0.02666666666666667,-80.0,-0.028086960315704346,0,-1.0182337649086284,-0.11345516380153846,0.0,0.8241057338614749,True
305,-0.02666666666666667,-80.0,-0.028086960315704346,1,-0.5039999999999999,-0.17639999999999995,0.0,1.0,True
305,-0.02666666666666667,-80.0,-0.028086960315704346,2,-1.0182337649086284,-0.11345516380153846,0.0,0.8241057338614749,True
306,-0.024,-72.0,-0.025278210639953613,0,-0.9164103884177656,-0.07781698202973648,0.0,0.8241057338614749,True
306,-0.024,-72.0,-0.025278210639953613,1,-0.45359999999999995,-0.15875999999999998,0.0,1.0,True
306,-0.024,-72.0,-0.025278210639953613,2,-0.9164103884177656,-0.07781698202973648,0.0,0.8241057338614749,True
307,-0.021333333333333336,-64.00000000000001,-0.022469550371170044,0,-0.814587011926903,-0.04217880025793458,0.0,0.8241057338614749,True
307,-0.021333333333333336,-64.00000000000001,-0.022469550371170044,1,-0.40320000000000006,-0.14112000000000002,0.0,1.0,True
307,-0.021333333333333336,-64.00000000000001,-0.022469550371170044,2,-0.814587011926903,-0.04217880025793458,0.0,0.8241057338614749,True
308,-0.018666666666666668,-56.00000000000001,-0.019660860300064087,0,-0.71276363543604,-0.006540618486132554,0.0,0.8241057338614749,True
308,-0.018666666666666668,-56.00000000000001,-0.019660860300064087,1,-0.3528,-0.12347999999999999,0.0,1.0,True
308,-0.018666666666666668,-56.00000000000001,-0.019660860300064087,2,-0.71276363543604,-0.006540618486132554,0.0,0.8241057338614749,True
309,-0.016,-48.0,-0.01685217022895813,0,-0.6109402589451771,0.029097563285669467,0.0,0.8241057338614749,True
309,-0.016,-48.0,-0.01685217022895813,1,-0.30239999999999995,-0.10583999999999998,0.0,1.0,True
309,-0.016,-48.0,-0.01685217022895813,2,-0.6109402589451771,0.029097563285669467,0.0,0.8241057338614749,True
310,-0.013333333333333336,-40.00000000000001,-0.014043480157852173,0,-0.5091168824543143,0.06473574505747146,0.0,0.8241057338614749,True
310,-0.013333333333333336,-40.00000000000001,-0.014043480157852173,1,-0.252,-0.0882,0.0,1.0,True
310,-0.013333333333333336,-40.00000000000001,-0.014043480157852173,2,-0.5091168824543143,0.06473574505747146,0.0,0.8241057338614749,True
311,-0.010666666666666668,-32.00000000000001,-0.011234775185585022,0,-0.4072935059634515,0.10037392682927343,0.0,0.8241057338614749,True
311,-0.010666666666666668,-32.00000000000001,-0.011234775185585022,1,-0.20160000000000003,-0.07056000000000001,0.0,1.0,True
311,-0.010666666666666668,-32.00000000000001,-0.011234775185585022,2,-0.4072935059634515,0.10037392682927343,0.0,0.8241057338614749,True
312,-0.008,-24.0,-0.008426085114479065,0,-0.30547012947258856,0.13601210860107546,0.0,0.8241057338614749,True
312,-0.008,-24.0,-0.008426085114479065,1,-0.15119999999999997,-0.05291999999999999,0.0,1.0,True
312,-0.008,-24.0,-0.008426085114479065,2,-0.30547012947258856,0.13601210860107546,0.0,0.8241057338614749,True
313,-0.005333333333333336,-16.000000000000007,-0.005617380142211914,0,-0.20364675298172577,0.17165029037287743,0.0,0.8241057338614749,True
313,-0.005333333333333336,-16.000000000000007,-0.005617380142211914,1,-0.10080000000000003,-0.035280000000000006,0.0,1.0,True
313,-0.005333333333333336,-16.000000000000007,-0.005617380142211914,2,-0.20364675298172577,0.17165029037287743,0.0,0.8241057338614749,True
314,-0.0026666666666666713,-8.000000000000014,-0.0028086919337511063,0,-0.10182337649086302,0.20728847214467938,0.0,0.8241057338614749,True
314,-0.0026666666666666713,-8.000000000000014,-0.0028086919337511063,1,-0.050400000000000084,-0.017640000000000027,0.0,1.0,True
314,-0.0026666666666666713,-8.000000000000014,-0.0028086919337511063,2,-0.10182337649086302,0.20728847214467938,0.0,0.8241057338614749,True
315,0.0,0.0,0.0,0,0.0,0.24292665391648144,0.0,0.8241057338614749,True
315,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,True
315,0.0,0.0,0.0,2,0.0,0.24292665391648144,0.0,0.8241057338614749,True
316,0.0026666666666666644,7.999999999999993,0.0028086937963962555,0,0.10182337649086275,0.2785648356882834,0.0,0.8241057338614749,True
316,0.0026666666666666644,7.999999999999993,0.0028086937963962555,1,0.05039999999999995,0.017639999999999982,0.0,1.0,True
316,0.0026666666666666644,7.999999999999993,0.0028086937963962555,2,0.10182337649086275,0.2785648356882834,0.0,0.8241057338614749,True
317,0.005333333333333329,15.999999999999986,-2820.759608330205,0,0.2036467529817255,0.2884370068515162,0.02936962994253949,0.8150378609104121,False
317,0.005333333333333329,15.999999999999986,-2820.759608330205,1,0.1007999999999999,0.035279999999999964,0.0,1.0,True
317,0.005333333333333329,15.999999999999986,-2820.759608330205,2,0.2036467529817255,0.2884370068515162,0.02936962994253949,0.8150378609104121,False
318,0.008,24.0,-4231.1394125036895,0,0.30547012947258856,0.2852632513186442,0.029046467438026,0.8060697643793863,False
318,0.008,24.0,-4231.1394125036895,1,0.15119999999999997,0.05291999999999999,0.0,1.0,True
318,0.008,24.0,-4231.1394125036895,2,0.30547012947258856,0.2852632513186442,0.029046467438026,0.8060697643793863,False
319,0.010666666666666665,31.999999999999993,-5641.51921666041,0,0.40729350596345126,0.28212441753278517,0.02872686078370613,0.7972003463996856,False
319,0.010666666666666665,31.999999999999993,-5641.51921666041,1,0.20159999999999992,0.07055999999999997,0.0,1.0,True
319,0.010666666666666665,31.999999999999993,-5641.51921666041,2,0.40729350596345126,0.28212441753278517,0.02872686078370613,0.7972003463996856,False
320,0.013333333333333329,39.999999999999986,-7051.899020828307,0,0.5091168824543141,0.27902012123988995,0.028410770853535505,0.7884285211827643,False
320,0.013333333333333329,39.999999999999986,-7051.899020828307,1,0.2519999999999999,0.08819999999999996,0.0,1.0,True
320,0.013333333333333329,39.999999999999986,-7051.899020828307,2,0.5091168824543141,0.27902012123988995,0.028410770853535505,0.7884285211827643,False
321,0.016,48.0,-8462.278825007379,0,0.6109402589451771,0.2759499824139675,0.028098158951984448,0.7797532148873207,False
321,0.016,48.0,-8462.278825007379,1,0.30239999999999995,0.10583999999999998,0.0,1.0,True
321,0.016,48.0,-8462.278825007379,2,0.6109402589451771,0.2759499824139675,0.028098158951984448,0.7797532148873207,False
322,0.018666666666666665,55.99999999999999,-9872.658629149199,0,0.7127636354360398,0.2729136252105622,0.027788986809301277,0.7711733654878389,False
322,0.018666666666666665,55.99999999999999,-9872.658629149199,1,0.3527999999999999,0.12347999999999995,0.0,1.0,True
322,0.018666666666666665,55.99999999999999,-9872.658629149199,2,0.7127636354360398,0.2729136252105622,0.027788986809301277,0.7711733654878389,False
323,0.02133333333333333,63.999999999999986,-11283.03843332082,0,0.8145870119269025,0.2699106779207436,0.027483216576827858,0.7626879226445754,False
323,0.02133333333333333,63.999999999999986,-11283.03843332082,1,0.40319999999999984,0.14111999999999994,0.0,1.0,True
323,0.02133333333333333,63.999999999999986,-11283.03843332082,2,0.8145870119269025,0.2699106779207436,0.027483216576827858,0.7626879226445754,False
324,0.024,72.0,-12693.418237499893,0,0.9164103884177656,0.26694077292560137,0.027180810822365488,0.7542958475749781,False
324,0.024,72.0,-12693.418237499893,1,0.45359999999999995,0.15875999999999998,0.0,1.0,True
324,0.024,72.0,-12693.418237499893,2,0.9164103884177656,0.26694077292560137,0.027180810822365488,0.7542958475749781,False
325,0.026666666666666665,80.0,-14103.798041671515,0,1.0182337649086284,0.2640035466512423,0.026881732525592512,0.7459961129265188,False
325,0.026666666666666665,80.0,-14103.798041671515,1,0.5039999999999999,0.17639999999999995,0.0,1.0,True
325,0.026666666666666665,80.0,-14103.798041671515,2,1.0182337649086284,0.2640035466512423,0.026881732525592512,0.7459961129265188,False
326,0.02933333333333333,87.99999999999999,-15514.177845850587,0,1.120057141399491,0.2610986395242816,0.026585945073532968,0.737787702650925,False
326,0.02933333333333333,87.99999999999999,-15514.177845850587,1,0.5543999999999999,0.19403999999999996,0.0,1.0,True
326,0.02933333333333333,87.99999999999999,-15514.177845850587,2,1.120057141399491,0.2610986395242816,0.026585945073532968,0.737787702650925,False
